sdg,doi,keys
life-on-land,10.1787_9789264087736-en,"[{'key': 'Biodiversity Policy', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-policy'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Sustainable Forest Management', 'link': 'https://sdg-pathfinder.org/topic/sustainable-forest-management'}, {'key': 'Forest Sector', 'link': 'https://sdg-pathfinder.org/topic/forest-sector'}, {'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Forest Management', 'link': 'https://sdg-pathfinder.org/topic/forest-management'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Biodiversity Conservation', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-conservation'}, {'key': 'Conservation Initiatives', 'link': 'https://sdg-pathfinder.org/topic/conservation-initiatives'}, {'key': 'Biodiversity Loss', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-loss'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Biodiversity Strategy', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-strategy'}, {'key': 'Aichi Biodiversity Targets', 'link': 'https://sdg-pathfinder.org/topic/aichi-biodiversity-targets'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Biodiversity Policy', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-policy'}, {'key': 'Biodiversity', 'link': 'https://sdg-pathfinder.org/topic/biodiversity'}, {'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}, {'key': 'Sustainable Forest Management', 'link': 'https://sdg-pathfinder.org/topic/sustainable-forest-management'}, {'key': 'Deforestation', 'link': 'https://sdg-pathfinder.org/topic/deforestation'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Sustainable Forest Management', 'link': 'https://sdg-pathfinder.org/topic/sustainable-forest-management'}, {'key': 'Land Use', 'link': 'https://sdg-pathfinder.org/topic/land-use'}, {'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Forest Management', 'link': 'https://sdg-pathfinder.org/topic/forest-management'}, {'key': 'Paris Agreement', 'link': 'https://sdg-pathfinder.org/topic/paris-agreement'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Forest Sector', 'link': 'https://sdg-pathfinder.org/topic/forest-sector'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Deforestation', 'link': 'https://sdg-pathfinder.org/topic/deforestation'}, {'key': 'Forest Loss', 'link': 'https://sdg-pathfinder.org/topic/forest-loss'}, {'key': 'Land Use', 'link': 'https://sdg-pathfinder.org/topic/land-use'}, {'key': 'Agricultural Land', 'link': 'https://sdg-pathfinder.org/topic/agricultural-land'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Protected Areas', 'link': 'https://sdg-pathfinder.org/topic/protected-areas'}, {'key': 'Waste Generation', 'link': 'https://sdg-pathfinder.org/topic/waste-generation'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Biodiversity Conservation', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-conservation'}, {'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}, {'key': 'Biodiversity', 'link': 'https://sdg-pathfinder.org/topic/biodiversity'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Biodiversity', 'link': 'https://sdg-pathfinder.org/topic/biodiversity'}, {'key': 'Biodiversity Monitoring', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-monitoring'}, {'key': 'Environmental Impact Assessment', 'link': 'https://sdg-pathfinder.org/topic/environmental-impact-assessment'}, {'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}, {'key': 'Biodiversity Conservation', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-conservation'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Forest Management', 'link': 'https://sdg-pathfinder.org/topic/forest-management'}, {'key': 'Forest Loss', 'link': 'https://sdg-pathfinder.org/topic/forest-loss'}, {'key': 'Forest Conservation', 'link': 'https://sdg-pathfinder.org/topic/forest-conservation'}, {'key': 'Forest Degradation', 'link': 'https://sdg-pathfinder.org/topic/forest-degradation'}, {'key': 'Afforestation', 'link': 'https://sdg-pathfinder.org/topic/afforestation'}, {'key': 'Reforestation', 'link': 'https://sdg-pathfinder.org/topic/reforestation'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Protected Areas', 'link': 'https://sdg-pathfinder.org/topic/protected-areas'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Biodiversity Policy', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-policy'}, {'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}, {'key': 'Biodiversity', 'link': 'https://sdg-pathfinder.org/topic/biodiversity'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}, {'key': 'Wetlands', 'link': 'https://sdg-pathfinder.org/topic/wetlands'}, {'key': 'Climate Change Adaptation', 'link': 'https://sdg-pathfinder.org/topic/climate-change-adaptation'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Addis Ababa Action Agenda', 'link': 'https://sdg-pathfinder.org/topic/addis-ababa-action-agenda'}, {'key': 'Sustainable Development', 'link': 'https://sdg-pathfinder.org/topic/sustainable-development'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Protected Areas', 'link': 'https://sdg-pathfinder.org/topic/protected-areas'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Biodiversity Loss', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-loss'}, {'key': 'Biodiversity', 'link': 'https://sdg-pathfinder.org/topic/biodiversity'}, {'key': 'Biodiversity Conservation', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-conservation'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Sustainable Forest Management', 'link': 'https://sdg-pathfinder.org/topic/sustainable-forest-management'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Sustainable Forest Management', 'link': 'https://sdg-pathfinder.org/topic/sustainable-forest-management'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Official Development Assistance', 'link': 'https://sdg-pathfinder.org/topic/official-development-assistance'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Sustainable Forest Management', 'link': 'https://sdg-pathfinder.org/topic/sustainable-forest-management'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Forest Management', 'link': 'https://sdg-pathfinder.org/topic/forest-management'}, {'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Coal Fired Power Plants', 'link': 'https://sdg-pathfinder.org/topic/coal-fired-power-plants'}, {'key': 'Acid Rain', 'link': 'https://sdg-pathfinder.org/topic/acid-rain'}, {'key': 'Ecological Environment', 'link': 'https://sdg-pathfinder.org/topic/ecological-environment'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Forest Sector', 'link': 'https://sdg-pathfinder.org/topic/forest-sector'}, {'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}, {'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Official Development Assistance', 'link': 'https://sdg-pathfinder.org/topic/official-development-assistance'}, {'key': 'Paris Agreement', 'link': 'https://sdg-pathfinder.org/topic/paris-agreement'}, {'key': 'Sustainable Development', 'link': 'https://sdg-pathfinder.org/topic/sustainable-development'}, {'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Forest Loss', 'link': 'https://sdg-pathfinder.org/topic/forest-loss'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Protected Areas', 'link': 'https://sdg-pathfinder.org/topic/protected-areas'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Soil Degradation', 'link': 'https://sdg-pathfinder.org/topic/soil-degradation'}, {'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Invasive Species', 'link': 'https://sdg-pathfinder.org/topic/invasive-species'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Protected Areas', 'link': 'https://sdg-pathfinder.org/topic/protected-areas'}, {'key': 'Extinction Risk', 'link': 'https://sdg-pathfinder.org/topic/extinction-risk'}, {'key': 'Invasive Species', 'link': 'https://sdg-pathfinder.org/topic/invasive-species'}, {'key': 'Freshwater Ecosystems', 'link': 'https://sdg-pathfinder.org/topic/freshwater-ecosystems'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Protected Areas', 'link': 'https://sdg-pathfinder.org/topic/protected-areas'}, {'key': 'Biodiversity', 'link': 'https://sdg-pathfinder.org/topic/biodiversity'}, {'key': 'National Biodiversity Strategy', 'link': 'https://sdg-pathfinder.org/topic/national-biodiversity-strategy'}, {'key': 'Biodiversity Protection', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-protection'}, {'key': 'Biodiversity Strategy', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-strategy'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Protected Areas', 'link': 'https://sdg-pathfinder.org/topic/protected-areas'}, {'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Wetlands', 'link': 'https://sdg-pathfinder.org/topic/wetlands'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Removing Fossil Fuel Subsidies', 'link': 'https://sdg-pathfinder.org/topic/removing-fossil-fuel-subsidies'}, {'key': 'Clean Energy Research', 'link': 'https://sdg-pathfinder.org/topic/clean-energy-research'}, {'key': ""Earth's Climate"", 'link': 'https://sdg-pathfinder.org/topic/earth-s-climate'}, {'key': 'Solar Panels', 'link': 'https://sdg-pathfinder.org/topic/solar-panels'}, {'key': 'Ecological Costs', 'link': 'https://sdg-pathfinder.org/topic/ecological-costs'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Protected Areas', 'link': 'https://sdg-pathfinder.org/topic/protected-areas'}, {'key': 'Biodiversity', 'link': 'https://sdg-pathfinder.org/topic/biodiversity'}, {'key': 'Biodiversity Management', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-management'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Deforestation', 'link': 'https://sdg-pathfinder.org/topic/deforestation'}, {'key': 'Agricultural Area', 'link': 'https://sdg-pathfinder.org/topic/agricultural-area'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Forest Sector', 'link': 'https://sdg-pathfinder.org/topic/forest-sector'}, {'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Sustainable Forest Management', 'link': 'https://sdg-pathfinder.org/topic/sustainable-forest-management'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Biodiversity Conservation', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-conservation'}, {'key': 'Biodiversity', 'link': 'https://sdg-pathfinder.org/topic/biodiversity'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Sustainable Consumption And Production', 'link': 'https://sdg-pathfinder.org/topic/sustainable-consumption-and-production'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}, {'key': 'Aichi Biodiversity Targets', 'link': 'https://sdg-pathfinder.org/topic/aichi-biodiversity-targets'}, {'key': 'Biodiversity', 'link': 'https://sdg-pathfinder.org/topic/biodiversity'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Protected Areas', 'link': 'https://sdg-pathfinder.org/topic/protected-areas'}, {'key': 'Red List', 'link': 'https://sdg-pathfinder.org/topic/red-list'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Sustainable Forest Management', 'link': 'https://sdg-pathfinder.org/topic/sustainable-forest-management'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Community Forestry', 'link': 'https://sdg-pathfinder.org/topic/community-forestry'}, {'key': 'Illegal Wildlife Trade', 'link': 'https://sdg-pathfinder.org/topic/illegal-wildlife-trade'}, {'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Forest Management', 'link': 'https://sdg-pathfinder.org/topic/forest-management'}, {'key': 'Forest Resources', 'link': 'https://sdg-pathfinder.org/topic/forest-resources'}, {'key': 'Sustainable Forest Management', 'link': 'https://sdg-pathfinder.org/topic/sustainable-forest-management'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Sustainable Forest Management', 'link': 'https://sdg-pathfinder.org/topic/sustainable-forest-management'}, {'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Sustainable Forest Management', 'link': 'https://sdg-pathfinder.org/topic/sustainable-forest-management'}, {'key': 'Forest', 'link': 'https://sdg-pathfinder.org/topic/forest'}, {'key': 'Forest Protection', 'link': 'https://sdg-pathfinder.org/topic/forest-protection'}, {'key': 'Forest Management', 'link': 'https://sdg-pathfinder.org/topic/forest-management'}, {'key': 'Community Forestry', 'link': 'https://sdg-pathfinder.org/topic/community-forestry'}, {'key': 'Forest Conservation', 'link': 'https://sdg-pathfinder.org/topic/forest-conservation'}, {'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}, {'key': 'Reforestation', 'link': 'https://sdg-pathfinder.org/topic/reforestation'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Biodiversity', 'link': 'https://sdg-pathfinder.org/topic/biodiversity'}, {'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}, {'key': 'Biological Diversity', 'link': 'https://sdg-pathfinder.org/topic/biological-diversity'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Protected Areas', 'link': 'https://sdg-pathfinder.org/topic/protected-areas'}, {'key': 'Environmental Impact Assessment', 'link': 'https://sdg-pathfinder.org/topic/environmental-impact-assessment'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}, {'key': 'Biodiversity', 'link': 'https://sdg-pathfinder.org/topic/biodiversity'}]"
life-on-land,10.1787_9789264087736-en,"[{'key': 'Protected Areas', 'link': 'https://sdg-pathfinder.org/topic/protected-areas'}, {'key': 'Biological Diversity', 'link': 'https://sdg-pathfinder.org/topic/biological-diversity'}, {'key': 'Biodiversity', 'link': 'https://sdg-pathfinder.org/topic/biodiversity'}, {'key': 'Nature Protection', 'link': 'https://sdg-pathfinder.org/topic/nature-protection'}, {'key': 'Biodiversity Conservation', 'link': 'https://sdg-pathfinder.org/topic/biodiversity-conservation'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Income Assistance', 'link': 'https://sdg-pathfinder.org/topic/income-assistance'}, {'key': 'Income Support', 'link': 'https://sdg-pathfinder.org/topic/income-support'}, {'key': 'Social Assistance', 'link': 'https://sdg-pathfinder.org/topic/social-assistance'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Earnings Inequality', 'link': 'https://sdg-pathfinder.org/topic/earnings-inequality'}, {'key': 'Labour Earnings Inequality', 'link': 'https://sdg-pathfinder.org/topic/labour-earnings-inequality'}, {'key': 'Earnings Distribution', 'link': 'https://sdg-pathfinder.org/topic/earnings-distribution'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Employment Protection', 'link': 'https://sdg-pathfinder.org/topic/employment-protection'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Income Inequality', 'link': 'https://sdg-pathfinder.org/topic/income-inequality'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Social Protection', 'link': 'https://sdg-pathfinder.org/topic/social-protection'}, {'key': 'Social Protection Systems', 'link': 'https://sdg-pathfinder.org/topic/social-protection-systems'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Personal Income Distribution', 'link': 'https://sdg-pathfinder.org/topic/personal-income-distribution'}, {'key': 'Gini Coefficient', 'link': 'https://sdg-pathfinder.org/topic/gini-coefficient'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Foreign Direct Investment', 'link': 'https://sdg-pathfinder.org/topic/foreign-direct-investment'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Ethnic Minorities', 'link': 'https://sdg-pathfinder.org/topic/ethnic-minorities'}, {'key': 'Middle Class', 'link': 'https://sdg-pathfinder.org/topic/middle-class'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Disability Inclusive Development', 'link': 'https://sdg-pathfinder.org/topic/disability-inclusive-development'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Social Protection Systems', 'link': 'https://sdg-pathfinder.org/topic/social-protection-systems'}, {'key': 'Social Protection', 'link': 'https://sdg-pathfinder.org/topic/social-protection'}, {'key': 'Social Cohesion', 'link': 'https://sdg-pathfinder.org/topic/social-cohesion'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Disability Benefits', 'link': 'https://sdg-pathfinder.org/topic/disability-benefits'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Income Inequality', 'link': 'https://sdg-pathfinder.org/topic/income-inequality'}, {'key': 'Gini Coefficient', 'link': 'https://sdg-pathfinder.org/topic/gini-coefficient'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Ethnic Minority Groups', 'link': 'https://sdg-pathfinder.org/topic/ethnic-minority-groups'}, {'key': 'Middle Class', 'link': 'https://sdg-pathfinder.org/topic/middle-class'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Refugee Flows', 'link': 'https://sdg-pathfinder.org/topic/refugee-flows'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Wage Inequality', 'link': 'https://sdg-pathfinder.org/topic/wage-inequality'}, {'key': 'Global Inequality', 'link': 'https://sdg-pathfinder.org/topic/global-inequality'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Market Income Inequality', 'link': 'https://sdg-pathfinder.org/topic/market-income-inequality'}, {'key': 'Redistributive Effect', 'link': 'https://sdg-pathfinder.org/topic/redistributive-effect'}, {'key': 'Cash Transfers', 'link': 'https://sdg-pathfinder.org/topic/cash-transfers'}, {'key': 'In-kind Transfers', 'link': 'https://sdg-pathfinder.org/topic/in-kind-transfers'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Wealth Inequality', 'link': 'https://sdg-pathfinder.org/topic/wealth-inequality'}, {'key': 'Net Wealth', 'link': 'https://sdg-pathfinder.org/topic/net-wealth'}, {'key': 'Income Inequality', 'link': 'https://sdg-pathfinder.org/topic/income-inequality'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Social Protection', 'link': 'https://sdg-pathfinder.org/topic/social-protection'}, {'key': 'Social Protection Programmes', 'link': 'https://sdg-pathfinder.org/topic/social-protection-programmes'}, {'key': 'Social Protection Systems', 'link': 'https://sdg-pathfinder.org/topic/social-protection-systems'}, {'key': 'Social Assistance', 'link': 'https://sdg-pathfinder.org/topic/social-assistance'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Financial Inclusion', 'link': 'https://sdg-pathfinder.org/topic/financial-inclusion'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Social Protection Systems', 'link': 'https://sdg-pathfinder.org/topic/social-protection-systems'}, {'key': 'Social Protection', 'link': 'https://sdg-pathfinder.org/topic/social-protection'}, {'key': 'In-kind Transfers', 'link': 'https://sdg-pathfinder.org/topic/in-kind-transfers'}, {'key': 'Social Spending', 'link': 'https://sdg-pathfinder.org/topic/social-spending'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Poverty Rate', 'link': 'https://sdg-pathfinder.org/topic/poverty-rate'}, {'key': 'In-kind Transfers', 'link': 'https://sdg-pathfinder.org/topic/in-kind-transfers'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Income Distribution', 'link': 'https://sdg-pathfinder.org/topic/income-distribution'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Social Spending', 'link': 'https://sdg-pathfinder.org/topic/social-spending'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Inequities', 'link': 'https://sdg-pathfinder.org/topic/inequities'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Income Inequality', 'link': 'https://sdg-pathfinder.org/topic/income-inequality'}, {'key': 'Migrant Workers', 'link': 'https://sdg-pathfinder.org/topic/migrant-workers'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Wealth Inequality', 'link': 'https://sdg-pathfinder.org/topic/wealth-inequality'}, {'key': 'Net Wealth', 'link': 'https://sdg-pathfinder.org/topic/net-wealth'}, {'key': 'Monetary Policy', 'link': 'https://sdg-pathfinder.org/topic/monetary-policy'}, {'key': 'Wealth Effects', 'link': 'https://sdg-pathfinder.org/topic/wealth-effects'}, {'key': 'Income Inequality', 'link': 'https://sdg-pathfinder.org/topic/income-inequality'}, {'key': 'Housing Wealth', 'link': 'https://sdg-pathfinder.org/topic/housing-wealth'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Market Income Inequality', 'link': 'https://sdg-pathfinder.org/topic/market-income-inequality'}, {'key': 'Earnings Inequality', 'link': 'https://sdg-pathfinder.org/topic/earnings-inequality'}, {'key': 'Social Spending', 'link': 'https://sdg-pathfinder.org/topic/social-spending'}, {'key': 'Inequality Reduction', 'link': 'https://sdg-pathfinder.org/topic/inequality-reduction'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Income Inequality', 'link': 'https://sdg-pathfinder.org/topic/income-inequality'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Inequities', 'link': 'https://sdg-pathfinder.org/topic/inequities'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Financial Inclusion', 'link': 'https://sdg-pathfinder.org/topic/financial-inclusion'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Disability Benefits', 'link': 'https://sdg-pathfinder.org/topic/disability-benefits'}, {'key': 'Income Distribution', 'link': 'https://sdg-pathfinder.org/topic/income-distribution'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Social Mobility', 'link': 'https://sdg-pathfinder.org/topic/social-mobility'}, {'key': 'Inequities', 'link': 'https://sdg-pathfinder.org/topic/inequities'}, {'key': 'Low Income Families', 'link': 'https://sdg-pathfinder.org/topic/low-income-families'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Small Island Developing States', 'link': 'https://sdg-pathfinder.org/topic/small-island-developing-states'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Trade Facilitation', 'link': 'https://sdg-pathfinder.org/topic/trade-facilitation'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}, {'key': 'Official Development Assistance', 'link': 'https://sdg-pathfinder.org/topic/official-development-assistance'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Return Migration', 'link': 'https://sdg-pathfinder.org/topic/return-migration'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Inclusive Growth', 'link': 'https://sdg-pathfinder.org/topic/inclusive-growth'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Disability Benefits', 'link': 'https://sdg-pathfinder.org/topic/disability-benefits'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Income Inequality', 'link': 'https://sdg-pathfinder.org/topic/income-inequality'}, {'key': 'Inequities', 'link': 'https://sdg-pathfinder.org/topic/inequities'}, {'key': 'Social Protection Programmes', 'link': 'https://sdg-pathfinder.org/topic/social-protection-programmes'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Social Mobility', 'link': 'https://sdg-pathfinder.org/topic/social-mobility'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Trade Facilitation', 'link': 'https://sdg-pathfinder.org/topic/trade-facilitation'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}, {'key': 'Trade Facilitation', 'link': 'https://sdg-pathfinder.org/topic/trade-facilitation'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Small Island Developing States', 'link': 'https://sdg-pathfinder.org/topic/small-island-developing-states'}, {'key': 'Landlocked Developing Countries', 'link': 'https://sdg-pathfinder.org/topic/landlocked-developing-countries'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Least Developed Countries', 'link': 'https://sdg-pathfinder.org/topic/least-developed-countries'}, {'key': 'Foreign Direct Investment Flows', 'link': 'https://sdg-pathfinder.org/topic/foreign-direct-investment-flows'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Foreign Workers', 'link': 'https://sdg-pathfinder.org/topic/foreign-workers'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Earnings Inequality', 'link': 'https://sdg-pathfinder.org/topic/earnings-inequality'}, {'key': 'Income Inequality', 'link': 'https://sdg-pathfinder.org/topic/income-inequality'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Income Inequality', 'link': 'https://sdg-pathfinder.org/topic/income-inequality'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Income Inequality', 'link': 'https://sdg-pathfinder.org/topic/income-inequality'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Trade Facilitation', 'link': 'https://sdg-pathfinder.org/topic/trade-facilitation'}, {'key': 'Trade Facilitation Measures', 'link': 'https://sdg-pathfinder.org/topic/trade-facilitation-measures'}, {'key': 'Gini Index', 'link': 'https://sdg-pathfinder.org/topic/gini-index'}, {'key': 'Poverty Rate', 'link': 'https://sdg-pathfinder.org/topic/poverty-rate'}]"
reduced-inequalities,10.1787_9789264087736-en,"[{'key': 'Social Protection Policies', 'link': 'https://sdg-pathfinder.org/topic/social-protection-policies'}]"
